id,combined_features,title
86520,"['himiko'] ['myth', 'sun', 'goddess', 'founded', 'japanese', 'society', 'seen', 'lens', 'modern', 'view', 'history'] 7.5 ['Foreign' 'History' 'Drama'] ['Foreign' 'History' 'Drama'] ['Foreign' 'History' 'Drama']",Himiko
154019,"['belarmino'] ['boxing', 'champion', 'could', 'great', 'probing', 'soul', 'revealing'] 7.5 ['Documentary'] ['Documentary'] ['Documentary']",Belarmino
765,"['evil', 'dead', 'ii'] ['ash', 'williams', 'girlfriend', 'linda', 'find', 'log', 'cabin', 'woods', 'voice', 'recording', 'archeologist', 'recorded', 'reciting', 'ancient', 'chants', 'book', 'play', 'recording', 'evil', 'power', 'unleashed', 'taking', 'linda', 'body'] 7.5 ['Comedy' 'Horror' 'Fantasy'] ['Comedy' 'Horror' 'Fantasy'] ['Comedy' 'Horror' 'Fantasy']",Evil Dead II
250810,"['great', 'communist', 'bank', 'robbery'] ['romania', 'six', 'former', 'members', 'nomenklatura', 'secret', 'police', 'organize', 'hold', 'national', 'bank', 'arrest', 'state', 'forces', 'play', 'film', 'reconstitutes', 'crime', 'investigation', 'end', 'trial', 'filmed', 'live', 'sentenced', 'death', 'executed', 'month', 'later', 'film', 'reconstitution', 'released', 'became', 'sensation', 'throughout', 'country', 'written', 'giolgaudaniel'] 7.5 ['Documentary'] ['Documentary'] ['Documentary']",Great Communist Bank Robbery
60153,"['hi', 'way'] ['two', 'young', 'aspiring', 'filmmakers', 'director', 'jaco', 'cameraman', 'pablo', 'travel', 'katowice', 'warsaw', 'journey', 'talk', 'life', 'movies'] 7.5 ['Comedy' 'Documentary'] ['Comedy' 'Documentary'] ['Comedy' 'Documentary']",Hi Way
84286,"['survive', 'plague'] ['story', 'two', 'coalitions', 'act', 'tag', 'treatment', 'action', 'group', 'whose', 'activism', 'innovation', 'turned', 'aids', 'death', 'sentence', 'manageable', 'condition', 'despite', 'scientific', 'training', 'activists', 'infiltrated', 'pharmaceutical', 'industry', 'helped', 'identify', 'promising', 'new', 'drugs', 'moving', 'experimental', 'trials', 'patients', 'record', 'time'] 7.5 ['Documentary'] ['Documentary'] ['Documentary']",How to Survive a Plague
83664,"['man', 'cloak'] ['set', 'new', 'york', 'mystery', 'begins', 'frenchwoman', 'shows', 'home', 'one', 'napoleon', 'former', 'marshals', 'alcoholic', 'man', 'badly', 'crippled', 'slowly', 'dying', 'stop', 'forthright', 'lady', 'pushing', 'change', 'include', 'estranged', 'grandson', 'help', 'struggling', 'french', 'republic', 'unfortunately', 'dying', 'man', 'conniving', 'housekeeper', 'butler', 'already', 'planning', 'murder', 'get', 'money', 'overhear', 'begin', 'plotting', 'demise'] 7.5 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",The Man with a Cloak
10435,"['chaplin'] ['use', 'flashback', 'elderly', 'charlie', 'chaplin', 'discusses', 'autobiography', 'editor', 'urges', 'vulnerable', 'emotionally', 'honest', 'memoirs', 'journeying', 'childhood', 'closest', 'friendships', 'many', 'marriages', 'merciless', 'pursuit', 'edgar', 'hoover', 'ingenious', 'invention', 'little', 'tramp', 'highlighted', 'works', 'gold', 'rush', 'great', 'dictator', 'illustrate', 'significant', 'turning', 'points', 'chaplin', 'prolific', 'filmography', 'also', 'treated', 'chaplin', 'exile', 'america', 'eventual', 'return', 'receive', 'honourary', 'academy', 'award'] 7.5 ['Drama'] ['Drama'] ['Drama']",Chaplin
62337,"['hotte', 'paradise'] ['hotte', 'pimp', 'modest', 'turnovers', 'suddenly', 'becomes', 'big', 'player', 'prostitution', 'business', 'three', 'girls', 'streets', 'rosa', 'love', 'hotte', 'working', 'hard', 'jenny', 'new', 'girl', 'unconventional', 'prostitute', 'nevertheless', 'much', 'clients', 'third', 'girl', 'yvonne', 'also', 'brings', 'large', 'hotte', 'proceeds', 'sufficient', 'buy', 'expensive', 'accessoires', 'boost', 'reputation', 'pimps', 'yvonne', 'quits', 'job', 'jenny', 'starts', 'work', 'another', 'pimp', 'hotte', 'rise', 'comes', 'sudden', 'end'] 7.5 ['Drama'] ['Drama'] ['Drama']",Hotte in Paradise
61662,"['girum', 'imus', 'nocte', 'et', 'consumimur', 'igni'] ['latin', 'palindrome', 'title', 'guy', 'debord', 'last', 'film', 'narrator', 'explains', 'make', 'neither', 'concessions', 'tastes', 'viewers', 'dominant', 'ideas', 'day', 'extensively', 'insulting', 'audience', 'goes', 'cinema', 'forget', 'heteronomous', 'life', 'film', 'becomes', 'autobiographical', 'using', 'images', 'world', 'spectacle', 'advertising', 'brochures', 'clips', 'feature', 'films', 'enfants', 'du', 'paradis', 'comics', 'aerial', 'footage', 'paris', 'tracking', 'shots', 'venice', 'photographs', 'friends', 'commented', 'debord', 'times', 'melancholy', 'undertone', 'paris', 'longer', 'exists', 'assessment', 'one', 'great', 'pleasures', 'life', 'sensation', 'passage', 'time', 'witness', 'disintegration', 'social', 'order', 'loved', 'epoch'] 7.5 ['Documentary'] ['Documentary'] ['Documentary']",In girum imus nocte et consumimur igni
35935,"['derrida'] ['documentary', 'french', 'philosopher', 'author', 'deconstructionism', 'jacques', 'derrida', 'sparked', 'fierce', 'debate', 'throughout', 'american', 'academia'] 7.5 ['Documentary'] ['Documentary'] ['Documentary']",Derrida
61302,"['culloden'] ['culloden', 'docudrama', 'written', 'directed', 'peter', 'watkins', 'bbc', 'tv', 'portrays', 'battle', 'culloden', 'resulted', 'british', 'army', 'destruction', 'scottish', 'jacobite', 'uprising', 'words', 'narrator', 'tore', 'apart', 'forever', 'clan', 'system', 'scottish', 'highlands', 'described', 'opening', 'credits', 'account', 'one', 'mishandled', 'brutal', 'battles', 'ever', 'fought', 'britain', 'culloden', 'hailed', 'breakthrough', 'cinematography', 'well', 'use', 'actors', 'presentation', 'historical', 'event', 'style', 'modern', 'tv', 'war', 'reporting', 'film', 'based', 'john', 'prebble', 'study', 'battle'] 7.5 ['Documentary' 'History' 'Drama' 'War'] ['Documentary' 'History' 'Drama' 'War'] ['Documentary' 'History' 'Drama' 'War']",Culloden
79343,"['fourmis', 'rouges'] ['sindato'] 7.5 ['Drama'] ['Drama'] ['Drama']",Les fourmis rouges
165790,"['cinema', 'vengeance'] ['documentary', 'study', 'martial', 'arts', 'films', 'leading', 'protagonists', 'included', 'profiles', 'artists', 'bruce', 'lee', 'cynthia', 'rothrock', 'jackie', 'chan', 'van', 'damme', 'john', 'woo', 'favourite', 'chow', 'yun', 'fat'] 7.5 ['SinDato'] ['SinDato'] ['SinDato']",Cinema of Vengeance
820,"['jfk'] ['new', 'orleans', 'district', 'attorney', 'jim', 'garrison', 'discovers', 'kennedy', 'assassination', 'official', 'story'] 7.5 ['Thriller' 'History' 'Drama'] ['Thriller' 'History' 'Drama'] ['Thriller' 'History' 'Drama']",JFK
11356,"['odd', 'couple'] ['felix', 'ungar', 'broken', 'wife', 'despondent', 'goes', 'kill', 'saved', 'friend', 'oscar', 'madison', 'nowhere', 'else', 'go', 'felix', 'urged', 'oscar', 'move', 'least', 'problem', 'felix', 'neat', 'tidy', 'neurotic', 'whereas', 'oscar', 'slovenly', 'casual'] 7.5 ['Comedy'] ['Comedy'] ['Comedy']",The Odd Couple
32120,"['time', 'love'] ['female', 'reporter', 'despite', 'attracted', 'hulking', 'laborer', 'digging', 'tunnel', 'hudson', 'river'] 7.5 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",No Time For Love
342165,"['late'] ['explores', 'tangled', 'relationship', 'troubled', 'private', 'investigator', 'missing', 'woman', 'hired', 'help', 'find'] 7.5 ['Drama'] ['Drama'] ['Drama']",Too Late
245072,"['house', 'rocks'] ['three', 'people', 'returned', 'prisoner', 'war', 'beautiful', 'second', 'wife', 'possessive', 'hunchbacked', 'spinster', 'first', 'marriage', 'isolated', 'little', 'house', 'extinct', 'volcano', 'strives', 'personal', 'happiness', 'suffocated', 'dependence', 'others'] 7.5 ['Drama'] ['Drama'] ['Drama']",The House Under the Rocks
21575,"['prophet'] ['sentenced', 'six', 'years', 'prison', 'malik', 'djebena', 'tahar', 'rahim', 'alone', 'world', 'neither', 'read', 'write', 'arrival', 'prison', 'seems', 'younger', 'brittle', 'others', 'detained', 'falls', 'sway', 'group', 'corsicans', 'enforce', 'rule', 'prison', 'go', 'toughens', 'wins', 'confidence', 'corsican', 'group'] 7.5 ['Drama' 'Crime'] ['Drama' 'Crime'] ['Drama' 'Crime']",A Prophet
2433,"['young', 'girls', 'rochefort'] ['delphine', 'solange', 'two', 'sisters', 'living', 'rochefort', 'looking', 'love', 'without', 'aware', 'ideal', 'partner', 'close', 'film', 'scenario', 'much', 'less', 'important', 'feeling', 'euphory', 'according', 'director', 'jacques', 'demy'] 7.5 ['Comedy' 'Romance' 'Drama' 'Music'] ['Comedy' 'Romance' 'Drama' 'Music'] ['Comedy' 'Romance' 'Drama' 'Music']",The Young Girls of Rochefort
86081,"['regeneration'] ['years', 'old', 'owens', 'becomes', 'ragged', 'orphan', 'sainted', 'mother', 'dies', 'conways', 'next', 'door', 'neighbors', 'take', 'owen', 'constant', 'drinking', 'jim', 'soon', 'puts', 'owen', 'street', 'owen', 'learns', 'might', 'right', 'owen', 'leader', 'gang', 'spend', 'time', 'gambling', 'drinking', 'marie', 'comes', 'gangster', 'area', 'town', 'everything', 'changes', 'owen', 'falls', 'marie', 'tell', 'comes', 'settlement', 'find', 'education', 'inspiration', 'soon', 'old', 'way', 'life', 'rise', 'confront'] 7.5 ['Romance' 'Drama' 'Crime'] ['Romance' 'Drama' 'Crime'] ['Romance' 'Drama' 'Crime']",Regeneration
86782,"['patterns'] ['new', 'york', 'corporate', 'boss', 'everett', 'sloane', 'grooms', 'ohio', 'engineer', 'van', 'heflin', 'man', 'ed', 'begley', 'job'] 7.5 ['Drama'] ['Drama'] ['Drama']",Patterns
64649,"['watcher', 'attic'] ['landlord', 'boarding', 'house', 'tokyo', 'keen', 'spying', 'bizarre', 'close', 'encounters', 'taking', 'place', 'beneath', 'roof', 'one', 'day', 'sees', 'prostitute', 'killing', 'customer', 'decides', 'found', 'soulmate'] 7.5 ['Romance' 'Thriller'] ['Romance' 'Thriller'] ['Romance' 'Thriller']",The Watcher in the Attic
49785,"['backdoor'] ['athens', 'dimitris', 'unexpectedly', 'loses', 'father', 'seeing', 'pampered', 'mother', 'collapse', 'boy', 'gets', 'carried', 'away', 'decides', 'skip', 'childhood', 'order', 'stand', 'feels', 'ready', 'claim', 'mother', 'back', 'star', 'military', 'regime', 'brutal', 'story', 'dimitris', 'reacts', 'vengeance', 'changing', 'thus', 'course', 'greek', 'history'] 7.5 ['Drama'] ['Drama'] ['Drama']",Backdoor
49982,"['city', 'sadness'] ['soon', 'japan', 'relinquishes', 'control', 'taiwan', 'lin', 'brothers', 'face', 'hardships', 'changing', 'culture', 'bar', 'owner', 'chen', 'eldest', 'brother', 'falls', 'foul', 'local', 'gangsters', 'disappears', 'scarred', 'experiences', 'war', 'ends', 'insane', 'asylum', 'photographer', 'tony', 'leung', 'chiu', 'wai', 'youngest', 'brother', 'decides', 'make', 'stand', 'fight', 'kuomintang', 'government', 'china', 'assuming', 'power'] 7.5 ['Drama'] ['Drama'] ['Drama']",A City of Sadness
173341,"['punk', 'london'] ['contemporary', 'documentary', 'covering', 'great', 'british', 'punk', 'rock', 'explosion'] 7.5 ['SinDato'] ['SinDato'] ['SinDato']",Punk in London
24675,"['beyond'] ['looking', 'cat', 'young', 'woman', 'kids', 'find', 'abandoned', 'building', 'strange', 'things', 'happen', 'rules', 'physics', 'always', 'apply', 'part', 'animatrix', 'collection', 'animated', 'shorts', 'set', 'matrix', 'universe'] 7.5 ['Animation' 'ScienceFiction'] ['Animation' 'ScienceFiction'] ['Animation' 'ScienceFiction']",Beyond
341007,"['braves'] ['three', 'braves', 'story', 'three', 'extraordinary', 'children', 'rise', 'unlikeliest', 'places', 'save', 'town', 'evils', 'plague', 'equipped', 'courage', 'super', 'year', 'old', 'amna', 'saadi', 'kamil', 'battle', 'odds', 'stand', 'injustice', 'restore', 'peace', 'harmony', 'thriving', 'community', 'live', 'happy', 'life'] 7.5 ['Animation' 'Family' 'Adventure'] ['Animation' 'Family' 'Adventure'] ['Animation' 'Family' 'Adventure']",3 Braves
168426,"[] ['woman', 'tries', 'outwit', 'husband', 'sexy', 'young', 'mistress', 'unexpected', 'consequences', 'include', 'starring', 'king', 'lear', 'amateur', 'production', 'mistress', 'aspiring', 'actress', 'playing', 'fool'] 7.5 ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama']",If I Were You
94794,"['blue'] ['plain', 'unchanging', 'blue', 'screen', 'densely', 'interwoven', 'soundtrack', 'voices', 'sound', 'effects', 'music', 'attempt', 'convey', 'portrait', 'derek', 'jarman', 'experiences', 'aids', 'literally', 'allegorically', 'together', 'exploration', 'meanings', 'associated', 'colour', 'blue'] 7.5 ['Drama'] ['Drama'] ['Drama']",Blue
782,"['gattaca'] ['science', 'fiction', 'drama', 'future', 'society', 'indefinite', 'eugenics', 'humans', 'set', 'life', 'course', 'depending', 'dna', 'young', 'vincent', 'freeman', 'born', 'condition', 'would', 'prevent', 'space', 'travel', 'yet', 'determined', 'infiltrate', 'gattaca', 'space', 'program'] 7.5 ['Mystery' 'Romance' 'Thriller' 'ScienceFiction'] ['Mystery' 'Romance' 'Thriller' 'ScienceFiction'] ['Mystery' 'Romance' 'Thriller' 'ScienceFiction']",Gattaca
1853,"['realms', 'unreal'] ['realms', 'unreal', 'documentary', 'reclusive', 'new', 'york', 'artist', 'henry', 'darger', 'henry', 'darger', 'reclusive', 'died', 'neighbors', 'surprised', 'find', 'page', 'manuscript', 'along', 'hundreds', 'paintings', 'depicting', 'story', 'vivian', 'girls', 'known', 'realms', 'unreal', 'war', 'storm', 'cased', 'child', 'slave', 'rebellion'] 7.5 ['Documentary'] ['Documentary'] ['Documentary']",In the Realms of the Unreal
17895,"['antarctica'] ['two', 'japanese', 'scientists', 'ushioda', 'ochi', 'develop', 'bond', 'sled', 'dogs', 'expedition', 'antarctica'] 7.4 ['Adventure'] ['Adventure'] ['Adventure']",Antarctica
41967,"['tales', 'gimli', 'hospital'] ['mother', 'dying', 'modern', 'gimli', 'manitoba', 'hospital', 'two', 'young', 'children', 'told', 'important', 'tale', 'icelandic', 'grandmother', 'ainar', 'lonely', 'friend', 'gunnar', 'angelic', 'snjofrieder', 'gimli', 'old'] 7.4 ['Fantasy' 'Horror'] ['Fantasy' 'Horror'] ['Fantasy' 'Horror']",Tales from the Gimli Hospital
116762,"['sallah'] ['sallah', 'shabati', 'patriarch', 'big', 'family', 'recently', 'arrived', 'israel', 'yemen', 'tries', 'make', 'money', 'get', 'better', 'housing', 'country', 'barely', 'provide', 'midst', 'absorbing', 'hundreds', 'thousands', 'jewish', 'refugees', 'arab', 'countries'] 7.4 ['Comedy'] ['Comedy'] ['Comedy']",Sallah
13889,"['madadayo'] ['film', 'tells', 'story', 'professor', 'uehida', 'gotemba', 'around', 'forties', 'university', 'professor', 'air', 'raid', 'left', 'become', 'writer', 'live', 'hut', 'mood', 'hardly', 'changed', 'change', 'time'] 7.4 ['Drama'] ['Drama'] ['Drama']",Madadayo
95136,"['bruno'] ['story', 'unique', 'young', 'boy', 'genius', 'bruno', 'whose', 'expression', 'individuality', 'leads', 'family', 'community', 'along', 'emotional', 'journey'] 7.4 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Bruno
53214,"['signs'] ['find', 'love', 'sometimes', 'need', 'sign'] 7.4 ['Romance'] ['Romance'] ['Romance']",Signs
4695,"['pappa', 'portas'] ['der', 'einkaufsdirektor', 'heinrich', 'lohse', 'loriot', 'wird', 'überraschend', 'den', 'vorruhestand', 'geschickt', 'seiner', 'familie', 'verkündet', 'er', 'die', 'freudige', 'botschaft', 'dass', 'er', 'fortan', 'seine', 'erfahrungen', 'der', 'familie', 'und', 'dem', 'haushalt', 'zugute', 'kommen', 'lassen', 'heinrich', 'versucht', 'sogleich', 'die', 'lebensmitteleinkäufe', 'der', 'familie', 'möglichst', 'kostengünstig', 'zu', 'gestalten', 'seine', 'gattin', 'renate', 'kann', 'dem', 'rabattvorteil', 'von', 'zwei', 'paletten', 'senf', 'für', 'einen', 'jedoch', 'nicht', 'viel', 'positives', 'abgewinnen', 'weiteres', 'chaos', 'lässt', 'nicht', 'lange', 'auf', 'sich', 'warten', 'und', 'im', 'hause', 'lohse', 'droht', 'ein', 'rosenkrieg', 'auszubrechen', 'und', 'dann', 'naht', 'auch', 'noch', 'der', 'geburtstag', 'der', 'schwiegermutter'] 7.4 ['Comedy'] ['Comedy'] ['Comedy']",Pappa ante Portas
375794,"['manches', 'frida'] ['thief', 'gets', 'job', 'school', 'order', 'retrieve', 'money', 'hid', 'awhile', 'ago'] 7.4 ['Comedy'] ['Comedy'] ['Comedy']",No manches Frida
40663,"['gasland'] ['happening', 'across', 'landowners', 'wake', 'one', 'day', 'find', 'lucrative', 'offer', 'energy', 'company', 'wanting', 'lease', 'property', 'reason', 'company', 'hopes', 'tap', 'reservoir', 'dubbed', 'saudi', 'arabia', 'natural', 'gas', 'halliburton', 'developed', 'way', 'get', 'gas', 'hydraulic', 'drilling', 'process', 'called', 'fracking', 'suddenly', 'america', 'finds', 'precipice', 'becoming', 'energy', 'superpower'] 7.4 ['Documentary'] ['Documentary'] ['Documentary']",Gasland
268660,"['bangalore', 'days'] ['fun', 'roller', 'coaster', 'ride', 'three', 'young', 'people', 'aju', 'divya', 'kuttan', 'cousins', 'reach', 'bangalore', 'dream', 'discover', 'explore'] 7.4 ['Romance' 'Family' 'Drama'] ['Romance' 'Family' 'Drama'] ['Romance' 'Family' 'Drama']",Bangalore Days
42565,"['underworld'] ['boisterous', 'gangster', 'kingpin', 'bull', 'weed', 'rehabilitates', 'former', 'lawyer', 'alcoholic', 'haze', 'complications', 'arise', 'falls', 'weed', 'girlfriend'] 7.4 ['Crime' 'Drama'] ['Crime' 'Drama'] ['Crime' 'Drama']",Underworld
278717,"['test'] ['live', 'steppe', 'father', 'daughter', 'nothing', 'may', 'disturb', 'eternal', 'order', 'tomorrow', 'always', 'comes', 'every', 'morning', 'father', 'goes', 'away', 'work', 'stays', 'alone', 'wait', 'father', 'feel', 'two', 'men', 'love', 'loves', 'everyone', 'love', 'divided', 'one', 'day', 'decision', 'comes', 'comes', 'sun', 'lives'] 7.4 ['Drama'] ['Drama'] ['Drama']",Test
290,"['barton', 'fink'] ['renowned', 'new', 'york', 'playwright', 'enticed', 'california', 'write', 'movies', 'discovers', 'hellish', 'truth', 'hollywood'] 7.4 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Barton Fink
112687,"['doomwatch'] ['waters', 'surrounding', 'island', 'become', 'contaminated', 'chemical', 'dumping', 'people', 'eat', 'fish', 'caught', 'waters', 'become', 'deformed', 'violent'] 7.4 ['Horror' 'Foreign' 'ScienceFiction'] ['Horror' 'Foreign' 'ScienceFiction'] ['Horror' 'Foreign' 'ScienceFiction']",Doomwatch
80070,"['edge'] ['edge', 'suicidal', 'patients', 'discovering', 'true', 'selves', 'going', 'therapy', 'treatment', 'center'] 7.4 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",On the Edge
395834,"['wind', 'river'] ['fbi', 'agent', 'teams', 'town', 'veteran', 'game', 'tracker', 'investigate', 'murder', 'occurred', 'native', 'american', 'reservation'] 7.4 ['Action' 'Thriller' 'Mystery' 'Crime'] ['Action' 'Thriller' 'Mystery' 'Crime'] ['Action' 'Thriller' 'Mystery' 'Crime']",Wind River
15121,"['sound', 'music'] ['film', 'adaptation', 'classic', 'rodgers', 'hammerstein', 'musical', 'based', 'nun', 'becomes', 'governess', 'austrian', 'family'] 7.4 ['Romance' 'Family' 'Music' 'Drama'] ['Romance' 'Family' 'Music' 'Drama'] ['Romance' 'Family' 'Music' 'Drama']",The Sound of Music
46748,"['see'] ['sasha', 'young', 'british', 'woman', 'living', 'baby', 'daughter', 'ile', 'peaceful', 'beach', 'community', 'stranger', 'appears', 'name', 'tatiana', 'passing', 'pitches', 'tent', 'sasha', 'yard', 'two', 'women', 'build', 'odd', 'rapport', 'tension', 'builds', 'events', 'unfold'] 7.4 ['Thriller' 'Drama'] ['Thriller' 'Drama'] ['Thriller' 'Drama']",See the Sea
94393,"['savage', 'innocents'] ['eskimo', 'little', 'contact', 'white', 'men', 'goes', 'trading', 'post', 'accidentally', 'kills', 'missionary', 'finds', 'pursued', 'police'] 7.4 ['Drama'] ['Drama'] ['Drama']",The Savage Innocents
13852,"['castle'] ['melbourne', 'family', 'happy', 'living', 'near', 'melbourne', 'airport', 'however', 'forced', 'leave', 'beloved', 'home', 'government', 'airport', 'authorities', 'make', 'way', 'runways', 'castle', 'story', 'fight', 'remain', 'home'] 7.4 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",The Castle
44383,"['sherlock', 'holmes', 'washington'] ['world', 'war', 'ii', 'british', 'secret', 'agent', 'carrying', 'vitally', 'important', 'document', 'kidnapped', 'route', 'washington', 'british', 'government', 'calls', 'sherlock', 'holmes', 'recover'] 7.4 ['Action' 'Thriller' 'Mystery' 'Drama'] ['Action' 'Thriller' 'Mystery' 'Drama'] ['Action' 'Thriller' 'Mystery' 'Drama']",Sherlock Holmes in Washington
11663,"['commitments'] ['jimmy', 'rabbitte', 'tick', 'school', 'gets', 'brilliant', 'idea', 'put', 'soul', 'band', 'together', 'barrytown', 'slum', 'home', 'north', 'dublin', 'first', 'needs', 'musicians', 'singers', 'things', 'slowly', 'start', 'click', 'finds', 'three', 'females', 'virtually', 'back', 'yard', 'lead', 'singer', 'deco', 'wedding', 'responding', 'ad', 'aging', 'trumpet', 'player', 'joey', 'lips', 'fagan'] 7.4 ['Comedy' 'Music' 'Drama'] ['Comedy' 'Music' 'Drama'] ['Comedy' 'Music' 'Drama']",The Commitments
2460,"['earth'] ['angel', 'exterminator', 'recently', 'released', 'mental', 'hospital', 'comes', 'rid', 'small', 'spanish', 'town', 'tiny', 'grubs', 'soil', 'local', 'industry', 'found', 'pests', 'responsible', 'giving', 'product', 'earthy', 'taste', 'divided', 'local', 'opinion', 'town', 'angel', 'becomes', 'involved', 'two', 'beautiful', 'different', 'women', 'impacts', 'lives', 'grand', 'scale', 'either', 'women', 'accept', 'fact', 'angel', 'travels', 'ghost', 'routinely', 'speaks', 'deseased', 'townspeople'] 7.4 ['ScienceFiction' 'Romance' 'Drama'] ['ScienceFiction' 'Romance' 'Drama'] ['ScienceFiction' 'Romance' 'Drama']",Earth
20527,"['love', 'honor'] ['look', 'relationship', 'young', 'blind', 'samurai', 'kimura', 'wife', 'make', 'sacrifice', 'order', 'defend', 'husband', 'honor'] 7.4 ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama'] ['Romance' 'Foreign' 'Drama']",Love and Honor
33564,"['swimmer'] ['neddy', 'merrill', 'away', 'summer', 'reappears', 'friend', 'pool', 'talk', 'someone', 'notices', 'pools', 'spanning', 'entire', 'valley', 'decided', 'jog', 'pool', 'pool', 'swim', 'whole', 'valley', 'stops', 'pool', 'interactions', 'tell', 'life', 'story'] 7.4 ['Drama'] ['Drama'] ['Drama']",The Swimmer
256421,"['superman'] ['animated', 'short', 'years', 'superman'] 7.4 ['Documentary' 'Animation'] ['Documentary' 'Animation'] ['Documentary' 'Animation']",Superman 75
78450,"['terrorizers'] ['lives', 'couple', 'amateur', 'photographer', 'injured', 'girl', 'intertwine'] 7.4 ['Drama'] ['Drama'] ['Drama']",The Terrorizers
297186,"['fatal', 'frame'] ['high', 'school', 'student', 'aya', 'tsukimori', 'becomes', 'cursed', 'unable', 'leave', 'school', 'dormitory', 'meanwhile', 'many', 'students', 'begin', 'reporting', 'ghost', 'sightings', 'school', 'others', 'go', 'missing', 'later', 'discovered', 'drowned', 'mysteriously', 'soon', 'aya', 'attempts', 'communicate', 'fellow', 'student', 'michi', 'kazato', 'begins', 'investigating', 'disappearances', 'friends'] 7.4 ['Horror'] ['Horror'] ['Horror']",Fatal Frame
892,"['delicatessen'] ['bizarre', 'surrealistic', 'black', 'comedy', 'takes', 'place', 'small', 'fictitious', 'town', 'food', 'scarce', 'butcher', 'clapet', 'macabre', 'business', 'using', 'human', 'flesh', 'feed', 'customers', 'yet', 'daughter', 'falls', 'love', 'next', 'slaughter', 'victim', 'things', 'turn', 'chaos'] 7.4 ['Comedy' 'Fantasy' 'ScienceFiction'] ['Comedy' 'Fantasy' 'ScienceFiction'] ['Comedy' 'Fantasy' 'ScienceFiction']",Delicatessen
180935,"['please', 'subscribe'] ['youtube', 'amateur', 'video', 'site', 'third', 'trafficked', 'site', 'internet', 'among', 'handful', 'mediums', 'building', 'careers', 'independent', 'artists', 'making', 'six', 'figures', 'year', 'uploading', 'videos', 'internet', 'please', 'subscribe', 'documentary', 'gives', 'exclusive', 'look', 'explores', 'phenomenon', 'behind', 'influential', 'unique', 'content', 'creators', 'currently', 'taking', 'world', 'online', 'entertainment', 'storm'] 7.4 ['SinDato'] ['SinDato'] ['SinDato']",Please Subscribe
26935,"['christmas', 'august'] ['quiet', 'corner', 'seoul', 'runs', 'small', 'photo', 'studio', 'humble', 'shack', 'passed', 'widower', 'father', 'studio', 'space', 'goes', 'daily', 'routine', 'dealing', 'fussy', 'customers', 'enlarging', 'photos', 'class', 'heartthrobs', 'neighborhood', 'kids', 'photographing', 'pictures', 'place', 'funeral', 'altars', 'life', 'seems', 'series', 'peaceful', 'events', 'reality', 'time', 'earth', 'limited', 'comfort', 'barely', 'perhaps', 'aware', 'meaning', 'death', 'accepts', 'fate', 'despite', 'subtle', 'gestures', 'concern', 'gets', 'old', 'father', 'younger', 'sister', 'life', 'goes', 'usual', 'one', 'day', 'meets', 'darim', 'employee', 'traffic', 'control', 'division', 'local', 'district', 'office', 'regular', 'customer', 'studio', 'comes', 'everyday', 'develop', 'snapshots', 'parking', 'violations'] 7.4 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Christmas in August
330418,"['indru', 'netru', 'naalai'] ['elango', 'astrologer', 'friend', 'pulivetti', 'arumugam', 'come', 'possession', 'time', 'machine', 'start', 'profiting', 'however', 'meddling', 'time', 'prevents', 'death', 'gangster', 'begins', 'wreck', 'havoc', 'lives'] 7.4 ['Comedy' 'ScienceFiction'] ['Comedy' 'ScienceFiction'] ['Comedy' 'ScienceFiction']",Indru Netru Naalai
53565,"['steamboat', 'willie'] ['mickey', 'mouse', 'piloting', 'steamboat', 'delights', 'passenger', 'minnie', 'making', 'musical', 'instruments', 'menagerie', 'deck'] 7.4 ['Animation'] ['Animation'] ['Animation']",Steamboat Willie
43516,"['song', 'bernadette'] ['france', 'bernadette', 'adolescent', 'peasant', 'girl', 'vision', 'beautiful', 'lady', 'city', 'dump', 'never', 'claims', 'anything', 'townspeople', 'assume', 'virgin', 'mary', 'pompous', 'government', 'officials', 'think', 'nuts', 'best', 'suppress', 'girl', 'followers', 'church', 'wants', 'nothing', 'whole', 'matter', 'bernadette', 'attracts', 'wider', 'wider', 'attention', 'phenomenon', 'overtakes', 'everyone', 'town', 'transforms', 'lives'] 7.4 ['Drama'] ['Drama'] ['Drama']",The Song of Bernadette
193756,"['lone', 'survivor'] ['based', 'failed', 'june', 'mission', 'operation', 'red', 'wing', 'four', 'members', 'seal', 'team', 'tasked', 'mission', 'capture', 'kill', 'notorious', 'taliban', 'leader', 'ahmad', 'shah', 'one', 'member', 'team', 'survived'] 7.4 ['Action' 'War' 'Thriller' 'Drama'] ['Action' 'War' 'Thriller' 'Drama'] ['Action' 'War' 'Thriller' 'Drama']",Lone Survivor
