id,combined_features,title
12477,"['grave', 'fireflies'] ['latter', 'part', 'world', 'war', 'ii', 'boy', 'sister', 'orphaned', 'mother', 'killed', 'firebombing', 'tokyo', 'left', 'survive', 'remains', 'civilian', 'life', 'japan', 'plot', 'follows', 'boy', 'sister', 'best', 'survive', 'japanese', 'countryside', 'battling', 'hunger', 'prejudice', 'pride', 'quiet', 'personal', 'battle'] 8.2 ['War' 'Animation' 'Drama'] ['War' 'Animation' 'Drama'] ['War' 'Animation' 'Drama']",Grave of the Fireflies
69872,"['vice', 'locked', 'room', 'key'] ['oliviero', 'writer', 'living', 'estate', 'near', 'venice', 'dead', 'mother', 'dominating', 'imagination', 'also', 'degenerate', 'sleeps', 'maid', 'hosts', 'bacchanalia', 'local', 'hippies', 'humiliates', 'wife', 'irina', 'front', 'strangers', 'lives', 'terror', 'young', 'woman', 'murdered', 'police', 'suspect', 'oliviero', 'things', 'get', 'complicated', 'young', 'beautiful', 'niece', 'floriana', 'pays', 'unexpected', 'visit', 'stranger', 'observes', 'women', 'die', 'thoughts', 'harming', 'irina', 'give', 'oliviero', 'new', 'inspiration', 'floriana', 'game', 'observant', 'stranger', 'watching', 'black', 'cat', 'named', 'satan'] 6.5 ['Mystery' 'Thriller'] ['Mystery' 'Thriller'] ['Mystery' 'Thriller']",Your Vice is a Locked Room and Only I Have the Key
75900,"['week', 'marilyn'] ['sir', 'laurence', 'olivier', 'making', 'movie', 'london', 'young', 'colin', 'clark', 'eager', 'film', 'student', 'wants', 'involved', 'navigates', 'job', 'set', 'film', 'star', 'marilyn', 'monroe', 'arrives', 'start', 'shooting', 'london', 'excited', 'see', 'blonde', 'bombshell', 'olivier', 'struggling', 'meet', 'many', 'demands', 'acting', 'ineptness', 'colin', 'intrigued', 'colin', 'intrigue', 'met', 'marilyn', 'invites', 'inner', 'world', 'struggles', 'fame', 'beauty', 'desire', 'great', 'actress'] 6.6 ['Drama'] ['Drama'] ['Drama']",My Week with Marilyn
85510,"['ladybug', 'ladybug'] ['staff', 'students', 'rural', 'school', 'react', 'warning', 'imminent', 'nuclear', 'attack', 'knowing', 'whether', 'real', 'mistaken'] 6.6 ['Drama'] ['Drama'] ['Drama']",Ladybug Ladybug
52784,"[] ['johan', 'couple', 'years', 'despite', 'many', 'attempts', 'get', 'pregnant', 'visit', 'fertility', 'clinic', 'shows', 'johan', 'sperm', 'quality', 'low', 'johan', 'waiting', 'take', 'father', 'farm', 'point', 'never', 'children', 'news', 'also', 'puts', 'strain', 'relationship', 'since', 'desperately', 'wants', 'mother'] 4.0 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",His and Hers
8198,"['quiet', 'american'] ['stylish', 'political', 'thriller', 'love', 'war', 'collide', 'southeast', 'asia', 'set', 'early', 'vietnam', 'young', 'american', 'becomes', 'entangled', 'dangerous', 'love', 'triangle', 'falls', 'beautiful', 'mistress', 'british', 'journalist', 'war', 'waged', 'around', 'three', 'sink', 'deeper', 'world', 'drugs', 'passion', 'betrayal', 'nothing', 'seems'] 6.5 ['Action' 'Romance' 'Thriller' 'Drama'] ['Action' 'Romance' 'Thriller' 'Drama'] ['Action' 'Romance' 'Thriller' 'Drama']",The Quiet American
63147,"['snow', 'tha', 'bluff'] ['curtis', 'snow', 'steals', 'video', 'camera', 'college', 'kids', 'dope', 'deal', 'gives', 'camera', 'best', 'friend', 'pancho', 'start', 'documenting', 'lives', 'first', 'business', 'usual', 'curtis', 'robs', 'dope', 'boys', 'runs', 'cops', 'sells', 'drugs', 'trying', 'provide', 'one', 'dealers', 'ripped', 'comes', 'revenge', 'curt', 'life', 'starts', 'spiral', 'control'] 6.6 ['Drama'] ['Drama'] ['Drama']",Snow on tha Bluff
62664,"['indigo'] ['story', 'takes', 'place', 'moscow', 'film', 'new', 'generation', 'kids', 'called', 'indigo', 'mental', 'spiritual', 'abilities', 'others', 'company', 'kids', 'gather', 'together', 'hidden', 'places', 'unbelievable', 'things', 'reading', 'people', 'thoughts', 'communicating', 'animals', 'breaking', 'computer', 'codes', 'different', 'ordinary', 'people', 'happy', 'adults', 'want', 'use', 'talents', 'perverted', 'purposes'] 3.7 ['Mystery' 'Thriller' 'Fantasy'] ['Mystery' 'Thriller' 'Fantasy'] ['Mystery' 'Thriller' 'Fantasy']",Indigo
47479,"['last', 'play', 'shea'] ['new', 'york', 'mets', 'regarded', 'little', 'punch', 'line', 'major', 'league', 'baseball', 'team', 'moved', 'brand', 'new', 'ballpark', 'shea', 'stadium', 'become', 'home', 'next', 'years', 'shea', 'stadium', 'closed', 'part', 'create', 'parking', 'space', 'new', 'stadium', 'citi', 'field', 'july', 'billy', 'joel', 'headlined', 'final', 'concerts', 'held', 'stadium', 'filmmaker', 'paul', 'crowder', 'camera', 'crew', 'hand', 'joel', 'shows', 'documentary', 'last', 'play', 'shea', 'chronicles', 'historic', 'stand', 'well', 'exploring', 'joel', 'career', 'ties', 'new', 'york', 'life', 'career', 'paralleled', 'growth', 'suburban', 'long', 'island', 'beloved', 'ballpark'] 4.7 ['Documentary' 'Music'] ['Documentary' 'Music'] ['Documentary' 'Music']",The Last Play at Shea
57859,"['night', 'day'] ['kim', 'travels', 'paris', 'escape', 'arrest', 'leaving', 'wife', 'behind', 'korea', 'arrives', 'meets', 'introduced', 'small', 'community', 'korean', 'artists'] 7.2 ['Drama'] ['Drama'] ['Drama']",Night and Day
71381,"['heat'] ['four', 'good', 'folks', 'schools', 'got', 'reunion', 'summer', 'café', 'bank', 'river', 'moskva', 'unthinkable', 'trouble', 'deal', 'check', 'though', 'one', 'rich', 'one', 'one', 'friend', 'left', 'table', 'find', 'solution', 'everyone', 'met', 'different', 'stories', 'rich', 'one', 'got', 'caught', 'ended', 'jail', 'night', 'help', 'folks', 'friendship', 'never', 'ends'] 3.2 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",The Heat
9788,"['accepted'] ['high', 'school', 'slacker', 'rejected', 'every', 'school', 'applies', 'opts', 'create', 'institution', 'higher', 'learning', 'south', 'harmon', 'institute', 'technology', 'rundown', 'piece', 'property', 'near', 'hometown'] 6.2 ['Comedy'] ['Comedy'] ['Comedy']",Accepted
5708,"['control'] ['control', 'biography', 'joy', 'division', 'lead', 'singer', 'ian', 'curtis', 'taking', 'story', 'schoolboy', 'days', 'suicide', 'eve', 'band', 'first', 'american', 'tour'] 7.5 ['Drama'] ['Drama'] ['Drama']",Control
6520,"['first', 'knight'] ['timeless', 'tale', 'king', 'arthur', 'legend', 'camelot', 'retold', 'passionate', 'period', 'drama', 'arthur', 'reluctant', 'hand', 'crown', 'lancelot', 'guinevere', 'torn', 'loyalty', 'husband', 'growing', 'love', 'rival', 'lancelot', 'must', 'balance', 'loyalty', 'throne', 'rewards', 'true', 'love'] 5.9 ['Action' 'Romance' 'Adventure' 'Drama'] ['Action' 'Romance' 'Adventure' 'Drama'] ['Action' 'Romance' 'Adventure' 'Drama']",First Knight
1773,"['american', 'madness'] ['american', 'madness', 'film', 'director', 'frank', 'capra', 'set', 'depression', 'film', 'depicts', 'bank', 'trustee', 'involved', 'robbery', 'scandal'] 5.4 ['Drama' 'Crime'] ['Drama' 'Crime'] ['Drama' 'Crime']",American Madness
35138,"['little', 'big', 'soldier'] ['story', 'farmer', 'forced', 'conscription', 'looking', 'get', 'army', 'ever', 'since', 'great', 'chance', 'arrives', 'stumbles', 'upon', 'wounded', 'general', 'enemy', 'state', 'kidnaps', 'intending', 'claim', 'credit', 'capture', 'includes', 'five', 'mu', 'land', 'importantly', 'honorable', 'discharge', 'army'] 6.5 ['Action' 'Comedy' 'Adventure'] ['Action' 'Comedy' 'Adventure'] ['Action' 'Comedy' 'Adventure']",Little Big Soldier
246080,"['black'] ['suspenseful', 'adventure', 'thriller', 'directed', 'academy', 'award', 'winner', 'kevin', 'macdonald', 'centering', 'rogue', 'submarine', 'captain', 'pulls', 'together', 'misfit', 'crew', 'go', 'sunken', 'treasure', 'rumored', 'lost', 'depths', 'black', 'greed', 'desperation', 'take', 'control', 'onboard', 'claustrophobic', 'vessel', 'increasing', 'uncertainty', 'mission', 'causes', 'men', 'turn', 'fight', 'survival'] 6.2 ['Adventure'] ['Adventure'] ['Adventure']",Black Sea
399106,"['piper'] ['mother', 'bird', 'tries', 'teach', 'little', 'one', 'find', 'food', 'process', 'encounters', 'traumatic', 'experience', 'must', 'overcome', 'order', 'survive'] 8.2 ['Animation' 'Family'] ['Animation' 'Family'] ['Animation' 'Family']",Piper
320005,"['electric', 'clouds'] ['russia', 'world', 'could', 'verge', 'great', 'war', 'people', 'anxious', 'things', 'could', 'fall', 'apart', 'evolving', 'around', 'unfinished', 'building', 'diverse', 'group', 'outsiders', 'struggle', 'find', 'place', 'rapidly', 'changing', 'society', 'making', 'mosaic', 'existence', 'life'] 7.5 ['ScienceFiction' 'Drama'] ['ScienceFiction' 'Drama'] ['ScienceFiction' 'Drama']",Under Electric Clouds
20832,"['krazzy'] ['employed', 'care', 'rehabilitation', 'centre', 'mentally', 'challenged', 'wealthy', 'sonali', 'sanyal', 'decides', 'take', 'four', 'patients', 'methodical', 'mukherjee', 'patriotic', 'gangadhar', 'daboo', 'converse', 'raja', 'anger', 'management', 'issues', 'outing', 'vehicle', 'shortly', 'thereafter', 'hilarious', 'chaos', 'panic', 'result', 'centre', 'police', 'telephone', 'sonali', 'missing', 'may', 'abducted', 'four', 'patients', 'add', 'chaos', 'husband', 'ravi', 'publicly', 'announces', 'reward', 'crore', 'rupees', 'resulting', 'involvement', 'assorted', 'characters', 'undertake', 'locate', 'order', 'claim', 'reward'] 4.5 ['Comedy'] ['Comedy'] ['Comedy']",Krazzy 4
104394,"['death', 'salesman'] ['based', 'arthur', 'miller', 'famous', 'play', 'willy', 'loman', 'salesman', 'faces', 'personal', 'turning', 'point', 'loses', 'job', 'attempts', 'make', 'peace', 'family', 'willy', 'wife', 'linda', 'biff', 'happy', 'troubled', 'sons', 'life'] 7.0 ['Drama'] ['Drama'] ['Drama']",Death of a Salesman
43985,"['half', 'moon'] ['mamo', 'old', 'legendary', 'kurdish', 'musician', 'living', 'iran', 'plans', 'give', 'one', 'final', 'concert', 'iraqi', 'kurdistan', 'seven', 'months', 'trying', 'get', 'permit', 'rounding', 'ten', 'sons', 'sets', 'long', 'troublesome', 'journey', 'derelict', 'bus', 'denying', 'recurring', 'vision', 'death', 'half', 'moon', 'halfway', 'party', 'halts', 'small', 'village', 'pick', 'female', 'singer', 'hesho', 'add', 'difficulty', 'undertaking', 'forbidden', 'iranian', 'women', 'sing', 'public', 'let', 'alone', 'company', 'men', 'mamo', 'determined', 'carry', 'gullible', 'antics', 'bus', 'driver'] 6.4 ['Comedy' 'Drama' 'Music'] ['Comedy' 'Drama' 'Music'] ['Comedy' 'Drama' 'Music']",Half Moon
27585,"['rabbit', 'hole'] ['life', 'happy', 'couple', 'turned', 'upside', 'young', 'dies', 'accident'] 6.8 ['Drama'] ['Drama'] ['Drama']",Rabbit Hole
58448,"['knockout'] ['steve', 'austin', 'dan', 'barnes', 'former', 'heavyweight', 'boxer', 'hangs', 'gloves', 'escape', 'violent', 'lifestyle', 'dans', 'life', 'quickly', 'turned', 'upside', 'resident', 'boxing', 'champion', 'makes', 'presence', 'felt', 'dominating', 'opponents', 'stand', 'way', 'order', 'put', 'title', 'holder', 'place', 'dan', 'prepares', 'unseasoned', 'newcomer', 'biggest', 'challenge', 'life'] 4.7 ['Action' 'Family' 'Adventure' 'Drama'] ['Action' 'Family' 'Adventure' 'Drama'] ['Action' 'Family' 'Adventure' 'Drama']",Knockout
9392,"['descent'] ['tragic', 'accident', 'six', 'friends', 'reunite', 'caving', 'expedition', 'adventure', 'soon', 'goes', 'horribly', 'wrong', 'collapse', 'traps', 'deep', 'underground', 'find', 'pursued', 'bloodthirsty', 'creatures', 'friendships', 'deteriorate', 'find', 'desperate', 'struggle', 'survive', 'creatures'] 6.9 ['Horror' 'Adventure'] ['Horror' 'Adventure'] ['Horror' 'Adventure']",The Descent
86970,"['die'] ['homicide', 'inspector', 'lindsay', 'boxer', 'teams', 'three', 'professional', 'women', 'catch', 'ingenious', 'serial', 'killer', 'targeting', 'newlyweds', 'wedding', 'nights'] 3.0 ['Action' 'Thriller'] ['Action' 'Thriller'] ['Action' 'Thriller']",1st to Die
501,"['grizzly', 'man'] ['werner', 'herzog', 'documentary', 'film', 'grizzly', 'man', 'timothy', 'treadwell', 'thirteen', 'summers', 'national', 'park', 'alaska', 'like', 'one', 'man', 'attempt', 'protect', 'grizzly', 'bears', 'film', 'full', 'unique', 'images', 'look', 'spirit', 'man', 'sacrificed', 'nature'] 7.3 ['Documentary'] ['Documentary'] ['Documentary']",Grizzly Man
186121,"['pit'] ['documentary', 'directed', 'johanna', 'lee', 'explores', 'emotionally', 'charged', 'cutthroat', 'world', 'commodities', 'trading', 'try', 'make', 'living', 'trading', 'coffee', 'new', 'york', 'board', 'trade', 'electronic', 'trading', 'threatens', 'make', 'way', 'life', 'obsolete'] 0.0 ['Documentary'] ['Documentary'] ['Documentary']",The Pit
374440,"['spa', 'night'] ['young', 'man', 'works', 'reconcile', 'obligations', 'struggling', 'immigrant', 'family', 'burgeoning', 'sexual', 'desires', 'underground', 'world', 'gay', 'hookups', 'korean', 'spas', 'angeles'] 5.8 ['Drama'] ['Drama'] ['Drama']",Spa Night
48414,"['alamar'] ['jorge', 'roberta', 'separated', 'several', 'years', 'simply', 'come', 'opposite', 'worlds', 'likes', 'uncomplicated', 'life', 'jungle', 'prefers', 'urban', 'existence', 'mexican', 'italian', 'decided', 'return', 'rome', 'natan', 'leave', 'jorge', 'wishes', 'take', 'young', 'natan', 'trip', 'hoping', 'teach', 'mayan', 'origins', 'mexico', 'first', 'boy', 'physically', 'emotionally', 'uncomfortable', 'whole', 'affair', 'gets', 'seasick', 'boat', 'taking', 'destination', 'father', 'spend', 'time', 'together', 'natan', 'begins', 'learning', 'experience', 'remain', 'forever'] 6.7 ['Documentary' 'Family' 'Drama'] ['Documentary' 'Family' 'Drama'] ['Documentary' 'Family' 'Drama']",Alamar
59196,"['lost', 'boys', 'sudan'] ['lost', 'boys', 'sudan', 'documentary', 'follows', 'two', 'sudanese', 'refugees', 'extraordinary', 'journey', 'africa', 'america', 'orphaned', 'young', 'boys', 'one', 'africa', 'cruelest', 'civil', 'wars', 'peter', 'dut', 'santino', 'chuor', 'survived', 'lion', 'attacks', 'militia', 'gunfire', 'reach', 'refugee', 'camp', 'kenya', 'along', 'thousands', 'children', 'remarkably', 'chosen', 'come', 'america', 'safe', 'last', 'physical', 'danger', 'hunger', 'world', 'away', 'home', 'find', 'confronted', 'abundance', 'alienation', 'contemporary', 'american', 'suburbia'] 7.7 ['Documentary'] ['Documentary'] ['Documentary']",Lost Boys of Sudan
172445,"['matrimaniac'] ['young', 'couple', 'attempts', 'elope', 'bride', 'irate', 'father', 'hot', 'pursuit', 'train', 'stops', 'briefly', 'young', 'man', 'dashes', 'find', 'minister', 'get', 'minister', 'onto', 'train', 'leaves', 'carrying', 'away', 'young', 'man', 'minister', 'tow', 'pursues', 'bride', 'father', 'horde', 'lawmen', 'pursue'] 7.0 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",The Matrimaniac
360292,"['starship', 'apocalypse'] ['failed', 'attempt', 'take', 'federation', 'war', 'fleet', 'john', 'worthy', 'general', 'gustav', 'sentenced', 'death', 'rescued', 'worthy', 'girlfriend', 'jolli', 'control', 'new', 'starship', 'deliverance', 'meanwhile', 'overseer', 'ruler', 'federation', 'wants', 'enslave', 'rebellious', 'worlds', 'ancient', 'alien', 'turns', 'humans', 'mindless', 'slaves', 'starship', 'deliverance', 'worthy', 'team', 'stand', 'way', 'total', 'slavery', 'entire', 'human', 'race'] 3.4 ['Action' 'ScienceFiction'] ['Action' 'ScienceFiction'] ['Action' 'ScienceFiction']",Starship Apocalypse
90460,"['whistling', 'dark'] ['operators', 'cultish', 'group', 'bilking', 'gullible', 'rich', 'people', 'money', 'set', 'inherit', 'large', 'sum', 'deceased', 'woman', 'heir', 'also', 'dies', 'leader', 'joesph', 'jones', 'decides', 'hurry', 'process', 'along', 'kidnaps', 'wally', 'benton', 'fiancé', 'friend', 'goal', 'wally', 'fox', 'radio', 'sleuth', 'solves', 'murders', 'air', 'jones', 'wants', 'devise', 'perfect', 'murder', 'killing', 'others', 'sloppily', 'along', 'way', 'get', 'foolproof', 'murder', 'plot'] 6.2 ['Comedy' 'Mystery'] ['Comedy' 'Mystery'] ['Comedy' 'Mystery']",Whistling in the Dark
132540,"['taiwan', 'oyster'] ['taiwan', 'year', 'thirteen', 'years', 'lifting', 'marshall', 'law', 'rule', 'still', 'unruly', 'place', 'referred', 'many', 'wild', 'wild', 'east', 'provides', 'perfect', 'setting', 'taiwan', 'oyster', 'masquerading', 'bender', 'darkly', 'comic', 'film', 'explores', 'deep', 'existentialist', 'questions', 'protagonists', 'journey', 'deeper', 'deeper', 'taiwanese', 'countryside', 'darin', 'simon', 'quest', 'perfect', 'burial', 'spot', 'becomes', 'strange', 'trip', 'taiwan', 'picturesque', 'east', 'coast', 'highway', 'encounter', 'unique', 'cultures', 'taiwan', 'welcoming', 'families', 'violent', 'gangsters', 'nikita', 'another', 'lost', 'soul', 'joins', 'odyssey', 'along', 'way', 'explore', 'southeast', 'asian', 'experience', 'personal', 'demons', 'universal', 'questions', 'arise', 'one', 'confronted', 'untimely', 'death'] 6.8 ['Drama'] ['Drama'] ['Drama']",The Taiwan Oyster
43006,"['geisha'] ['director', 'yves', 'montand', 'wife', 'shirley', 'maclaine', 'poses', 'geisha', 'win', 'lead', 'japanese', 'production', 'madame', 'butterfly'] 6.3 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",My Geisha
12796,"['sebastian'] ['sebastian', 'undisciplined', 'mathematics', 'genius', 'works', 'cipher', 'bureau', 'british', 'intelligence', 'cracking', 'enemy', 'codes', 'sebastian', 'finds', 'time', 'romance', 'rebecca', 'howard'] 6.2 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Sebastian
30244,"['kabul', 'express'] ['five', 'people', 'two', 'indian', 'journalists', 'american', 'journalist', 'afghan', 'guide', 'pakistani', 'soldier', 'takes', 'hostage', 'taken', 'journey', 'afghanistan', 'jeep', 'called', 'kabul', 'express', 'special', 'unlikely', 'bond', 'developing', 'along', 'way'] 5.8 ['Action' 'Comedy' 'Thriller' 'Drama'] ['Action' 'Comedy' 'Thriller' 'Drama'] ['Action' 'Comedy' 'Thriller' 'Drama']",Kabul Express
151368,"['open', 'windows'] ['nick', 'excited', 'discover', 'dinner', 'date', 'favorite', 'actress', 'jill', 'goddard', 'jill', 'refuses', 'honor', 'contest', 'receives', 'offer', 'ca', 'refuse', 'ability', 'view', 'jill', 'secretly', 'via', 'computer', 'nick', 'begins', 'watching', 'unknowing', 'star', 'webcam', 'realizing', 'decision', 'put', 'jill', 'risk', 'enter', 'terrifying', 'world', 'seem'] 5.1 ['Action' 'Thriller' 'Crime'] ['Action' 'Thriller' 'Crime'] ['Action' 'Thriller' 'Crime']",Open Windows
328930,"['sunrise'] ['inspector', 'joshi', 'grieving', 'father', 'searching', 'daughter', 'aruna', 'kidnapped', 'years', 'ago', 'six', 'despair', 'life', 'converges', 'recurring', 'dream', 'joshi', 'pursues', 'shadowy', 'figure', 'leads', 'teenage', 'girls', 'dance', 'leering', 'crowd', 'convinced', 'find', 'aruna', 'vows', 'bring', 'back', 'leela', 'broken', 'wife'] 7.3 ['Drama'] ['Drama'] ['Drama']",Sunrise
15155,"['g'] ['young', 'hip', 'hop', 'star', 'named', 'summer', 'g', 'falls', 'middle', 'upper', 'class', 'sister', 'college', 'rejects', 'fellow', 'social', 'climber', 'summer', 'g', 'spends', 'ten', 'years', 'building', 'hip', 'hop', 'empire', 'moves', 'hamptons', 'finds', 'object', 'affections'] 6.8 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",G
8214,"['drifting', 'clouds'] ['tram', 'driver', 'lauri', 'looses', 'job', 'shortly', 'later', 'restaurant', 'wife', 'ilona', 'works', 'headwaitress', 'closed', 'proud', 'receive', 'money', 'social', 'welfare', 'system', 'hardly', 'try', 'find', 'new', 'jobs', 'completely', 'unlucky', 'clumsy', 'one', 'disaster', 'followed', 'next', 'finally', 'courage', 'confidence', 'unbreakable', 'love', 'triumph', 'fate'] 7.1 ['Drama'] ['Drama'] ['Drama']",Drifting Clouds
18176,"['assassination', 'high', 'school', 'president'] ['theft', 'copies', 'sat', 'exams', 'principal', 'office', 'teenage', 'reporter', 'bobby', 'funke', 'sets', 'unmask', 'thief', 'bobby', 'prints', 'article', 'fingering', 'class', 'president', 'paul', 'moore', 'thief', 'shredding', 'youth', 'reputation', 'bobby', 'gets', 'know', 'paul', 'girlfriend', 'francesca', 'comes', 'realize', 'wrong', 'paul', 'sets', 'unmask', 'true', 'culprit'] 6.1 ['Comedy' 'Thriller' 'Mystery' 'Crime'] ['Comedy' 'Thriller' 'Mystery' 'Crime'] ['Comedy' 'Thriller' 'Mystery' 'Crime']",Assassination of a High School President
49799,"['somebody', 'waiting'] ['alcoholic', 'father', 'must', 'take', 'control', 'wayward', 'children', 'mother', 'killed'] 0.0 ['Drama'] ['Drama'] ['Drama']",Somebody Is Waiting
27958,"['cruising'] ['serial', 'killer', 'brutally', 'slays', 'dismembers', 'several', 'gay', 'men', 'new', 'york', 'leather', 'districts', 'young', 'police', 'officer', 'steve', 'burns', 'sent', 'undercover', 'onto', 'streets', 'decoy', 'murderer', 'working', 'almost', 'completely', 'isolated', 'department', 'learn', 'practice', 'complex', 'rules', 'signals', 'little', 'society'] 6.0 ['Horror' 'Thriller' 'Drama' 'Action' 'Mystery'] ['Horror' 'Thriller' 'Drama' 'Action' 'Mystery'] ['Horror' 'Thriller' 'Drama' 'Action' 'Mystery']",Cruising
388,"['inside', 'man'] ['bank', 'robber', 'dalton', 'russell', 'enters', 'manhattan', 'bank', 'locks', 'doors', 'takes', 'hostages', 'working', 'methodically', 'without', 'haste', 'detective', 'frazier', 'assigned', 'negotiate', 'mind', 'occupied', 'corruption', 'charges', 'facing', 'army', 'police', 'surrounding', 'bank', 'thief', 'cop', 'enter', 'negotiations'] 7.3 ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime'] ['Thriller' 'Drama' 'Crime']",Inside Man
35895,"['cry', 'night'] ['police', 'captain', 'emotions', 'get', 'way', 'daughter', 'kidnapped'] 3.6 ['Drama'] ['Drama'] ['Drama']",A Cry in the Night
8353,"['limite'] ['man', 'two', 'women', 'lost', 'rowboat', 'pasts', 'conveyed', 'flashbacks', 'throughout', 'film'] 5.8 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",Limite
43001,"['sundays', 'cybele'] ['tragic', 'story', 'young', 'orphan', 'girl', 'befriended', 'innocent', 'emotionally', 'disabled', 'veteran', 'french', 'indochina', 'war'] 7.3 ['Drama'] ['Drama'] ['Drama']",Sundays and Cybele
280459,"['bad', 'behavior'] ['trapped', 'overnight', 'unknown', 'assailant', 'babysitter', 'struggles', 'stay', 'safe', 'hours', 'tick', 'realizes', 'greatest', 'threat', 'might', 'children', 'trying', 'protect'] 5.7 ['Thriller'] ['Thriller'] ['Thriller']",Bad Behavior
123730,"['dog', 'tags'] ['pow', 'rescued', 'tiger', 'cages', 'vietnam', 'brought', 'secret', 'mission', 'army', 'captain', 'however', 'group', 'finds', 'cache', 'gold', 'greed', 'sets', 'mission', 'goes', 'awry'] 7.0 ['Drama'] ['Drama'] ['Drama']",Dog Tags
37786,"['sex', 'city'] ['carrie', 'charlotte', 'miranda', 'married', 'still', 'little', 'fun', 'sun', 'samantha', 'gets', 'chance', 'visit', 'one', 'extravagant', 'vacation', 'destinations', 'planet', 'offers', 'bring', 'along', 'surmise', 'retreat', 'may', 'perfect', 'excuse', 'eschew', 'responsibilities', 'remember', 'life', 'like', 'decided', 'settle'] 5.5 ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama'] ['Comedy' 'Romance' 'Drama']",Sex and the City 2
429698,"['pork', 'pie'] ['remake', 'goodbye', 'pork', 'pie', 'tracks', 'escapades', 'trio', 'accidental', 'outlaws', 'travel', 'length', 'new', 'zealand', 'protesting', 'conformity', 'chasing', 'lost', 'love', 'posse', 'cops', 'media', 'frenzy', 'pursuit'] 6.0 ['Action' 'Comedy' 'Crime'] ['Action' 'Comedy' 'Crime'] ['Action' 'Comedy' 'Crime']",Pork Pie
382125,"['welcome', 'norway'] ['couple', 'decide', 'open', 'home', 'refuges', 'remote', 'cold', 'mountains', 'norway'] 5.8 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Welcome to Norway
11542,"['altered', 'states'] ['research', 'scientist', 'william', 'hurt', 'explores', 'boundaries', 'frontiers', 'consciousness', 'using', 'sensory', 'deprivation', 'hallucinogenic', 'mixtures', 'native', 'american', 'shamans', 'explores', 'altered', 'states', 'consciousness', 'finds', 'memory', 'time', 'perhaps', 'reality', 'states', 'mind'] 6.7 ['Fantasy' 'Horror' 'Thriller' 'ScienceFiction' 'Drama' 'Mystery'] ['Fantasy' 'Horror' 'Thriller' 'ScienceFiction' 'Drama' 'Mystery'] ['Fantasy' 'Horror' 'Thriller' 'ScienceFiction' 'Drama' 'Mystery']",Altered States
43716,"['land', 'unknown'] ['navy', 'commander', 'hal', 'roberts', 'assigned', 'lead', 'expedition', 'little', 'america', 'antartica', 'investigate', 'reports', 'mysterious', 'warm', 'water', 'inland', 'lake', 'discovered', 'decade', 'earlier', 'helicopter', 'small', 'party', 'including', 'beautiful', 'reporter', 'maggie', 'hathaway', 'forced', 'volcanic', 'crater', 'fierce', 'storm', 'find', 'trapped', 'lush', 'tropical', 'environment', 'survived', 'mesozoic', 'fighting', 'carnivorous', 'plants', 'dinosaurs', 'limited', 'time', 'window', 'struggle', 'survive', 'repair', 'helicopter', 'means', 'escape', 'helped', 'hindered', 'carl', 'hunter', 'megalomaniac', 'survivor', 'earlier', 'expedition', 'learned', 'adapt', 'hostile', 'environment', 'copied', 'imdb'] 6.4 ['Fantasy' 'Adventure' 'ScienceFiction'] ['Fantasy' 'Adventure' 'ScienceFiction'] ['Fantasy' 'Adventure' 'ScienceFiction']",The Land Unknown
109711,"['law'] ['aid', 'former', 'law', 'students', 'battles', 'corruption', 'organized', 'crime'] 3.9 ['Drama' 'Crime'] ['Drama' 'Crime'] ['Drama' 'Crime']",I Am the Law
258210,"['airplane', 'vs', 'volcano'] ['commercial', 'airliner', 'trapped', 'within', 'ring', 'erupting', 'volcanoes', 'passengers', 'crew', 'must', 'find', 'way', 'survive', 'without', 'landing'] 3.5 ['Action'] ['Action'] ['Action']",Airplane vs Volcano
42486,"['napoleon', 'samantha'] ['two', 'young', 'children', 'rather', 'part', 'old', 'pet', 'lion', 'circus', 'performer', 'go', 'perilous', 'mountain', 'trek', 'stay', 'recluse', 'friend'] 6.6 ['Action' 'Family' 'Adventure' 'Drama'] ['Action' 'Family' 'Adventure' 'Drama'] ['Action' 'Family' 'Adventure' 'Drama']",Napoleon and Samantha
29722,"['girl', 'motorcycle'] ['rebecca', 'leaves', 'husband', 'alsatian', 'bed', 'prized', 'motorbike', 'symbol', 'freedom', 'escape', 'visit', 'lover', 'heidelberg', 'route', 'indulges', 'psychedelic', 'reveries', 'relives', 'changing', 'relationship', 'two', 'men'] 5.1 ['Action' 'Romance' 'Thriller' 'Drama'] ['Action' 'Romance' 'Thriller' 'Drama'] ['Action' 'Romance' 'Thriller' 'Drama']",The Girl on a Motorcycle
